E,H,C,timestamp
202.2015002,418.2239224,4.305462483,12/06/2016 13:30:00
207.8838471,417.8222706,4.305749385,12/06/2016 13:45:00
213.5661942,417.4206188,4.306036288,12/06/2016 14:00:00
219.2485413,418.492382,4.30632319,12/06/2016 14:15:00
224.9308882,419.5641452,4.306610093,12/06/2016 14:30:00
230.6132353,420.6359084,4.306896995,12/06/2016 14:45:00
236.2955824,421.7076716,4.307183898,12/06/2016 15:00:00
241.9779293,430.5445488,4.3074708,12/06/2016 15:15:00
247.6602763,439.3814261,4.307757702,12/06/2016 15:30:00
253.3426234,448.2183032,4.308044605,12/06/2016 15:45:00
259.6891174,457.0551804,4.308331507,12/06/2016 16:00:00
264.7461792,457.3670539,4.30861841,12/06/2016 16:15:00
262.0556408,457.6789273,4.308905312,12/06/2016 16:30:00
268.7269932,457.9908007,4.309192215,12/06/2016 16:45:00
261.4052773,458.3026741,4.309479117,12/06/2016 17:00:00
254.0835615,451.8901669,4.309766019,12/06/2016 17:15:00
254.5607674,445.4776596,4.310052922,12/06/2016 17:30:00
255.2642996,439.0651523,4.310339824,12/06/2016 17:45:00
253.9840217,432.6526451,4.310626727,12/06/2016 18:00:00
248.2994276,437.0732654,4.310913629,12/06/2016 18:15:00
247.6555315,441.4938858,4.311200532,12/06/2016 18:30:00
248.4408239,445.9145061,4.311487434,12/06/2016 18:45:00
248.1327068,450.3351264,4.311774336,12/06/2016 19:00:00
247.7441885,453.3724633,4.312061239,12/06/2016 19:15:00
248.9907644,456.4098002,4.312348141,12/06/2016 19:30:00
246.6327845,459.4471371,4.312635044,12/06/2016 19:45:00
243.5284154,462.4844741,4.312921946,12/06/2016 20:00:00
247.3687142,462.7447438,4.313208849,12/06/2016 20:15:00
250.4474347,463.0050136,4.313495751,12/06/2016 20:30:00
253.2115562,463.2652834,4.313782653,12/06/2016 20:45:00
246.0366397,463.5255532,4.314069556,12/06/2016 21:00:00
238.8617233,453.8256526,4.314356458,12/06/2016 21:15:00
238.3107943,444.1257518,4.314643361,12/06/2016 21:30:00
235.3617041,434.4258512,4.314930263,12/06/2016 21:45:00
232.5422443,424.7259506,4.315217166,12/06/2016 22:00:00
232.0399268,418.2037681,4.315504068,12/06/2016 22:15:00
231.8778888,411.6815857,4.31579097,12/06/2016 22:30:00
228.8963911,405.1594032,4.316077873,12/06/2016 22:45:00
229.7065807,398.6372208,4.316364775,12/06/2016 23:00:00
225.8662819,395.5486113,4.316651678,12/06/2016 23:15:00
226.3037843,392.4600019,4.31693858,12/06/2016 23:30:00
224.6023861,389.3713925,4.317225483,12/06/2016 23:45:00
224.4889596,386.2827831,4.317512385,12/07/2016 00:00:00
224.1162724,386.7460237,4.317799287,12/07/2016 00:15:00
223.67877,387.2092644,4.31808619,12/07/2016 00:30:00
224.2945141,387.672505,4.318373092,12/07/2016 00:45:00
223.2412676,388.1357456,4.318659995,12/07/2016 01:00:00
218.0164916,378.0974743,4.318946897,12/07/2016 01:15:00
212.7917155,368.0592031,4.3192338,12/07/2016 01:30:00
207.5669396,358.0209319,4.319520702,12/07/2016 01:45:00
202.3421636,347.9826606,4.319807604,12/07/2016 02:00:00
197.1173876,349.0931799,4.320094507,12/07/2016 02:15:00
191.8926116,350.2036991,4.320381409,12/07/2016 02:30:00
186.6678357,351.3142184,4.320668312,12/07/2016 02:45:00
181.4430596,352.4247377,4.320955214,12/07/2016 03:00:00
176.2182837,354.2980238,4.321242117,12/07/2016 03:15:00
170.9935077,356.17131,4.321529019,12/07/2016 03:30:00
171.8199011,358.0445961,4.321815921,12/07/2016 03:45:00
169.1063596,359.9178822,4.322102824,12/07/2016 04:00:00
166.392818,365.731602,4.322389726,12/07/2016 04:15:00
163.6792765,371.5453216,4.322676629,12/07/2016 04:30:00
165.4763839,377.3590413,4.322963531,12/07/2016 04:45:00
167.0089274,383.1727611,4.323250434,12/07/2016 05:00:00
169.452939,409.2687166,4.323537336,12/07/2016 05:15:00
171.7538774,435.3646722,4.323824238,12/07/2016 05:30:00
170.7330385,461.4606281,4.324111141,12/07/2016 05:45:00
171.1381333,487.5565836,4.324398043,12/07/2016 06:00:00
170.6351676,513.3403199,4.324684946,12/07/2016 06:15:00
170.1475955,539.1240565,4.324971848,12/07/2016 06:30:00
169.812177,564.9077928,4.325258751,12/07/2016 06:45:00
170.4213149,590.6915292,4.325545653,12/07/2016 07:00:00
171.776054,584.0523868,4.325832555,12/07/2016 07:15:00
177.4519183,577.4132445,4.326119458,12/07/2016 07:30:00
174.485388,570.7741022,4.32640636,12/07/2016 07:45:00
175.1704844,564.1349598,4.326693263,12/07/2016 08:00:00
173.8534402,547.6077067,4.326980165,12/07/2016 08:15:00
174.1627705,531.0804536,4.327267068,12/07/2016 08:30:00
182.5348171,514.5532003,4.32755397,12/07/2016 08:45:00
190.9068638,498.0259472,4.327840872,12/07/2016 09:00:00
199.2789102,483.8374872,4.328127775,12/07/2016 09:15:00
190.6065409,469.6490271,4.328414677,12/07/2016 09:30:00
190.7322824,455.4605671,4.32870158,12/07/2016 09:45:00
191.2945216,441.2721071,4.328988482,12/07/2016 10:00:00
206.0358559,431.3756299,4.329275385,12/07/2016 10:15:00
204.1563781,421.4791528,4.329562287,12/07/2016 10:30:00
206.1861299,411.5826757,4.329849189,12/07/2016 10:45:00
206.5639051,401.6861985,4.330136092,12/07/2016 11:00:00
207.0235095,398.8929873,4.330422994,12/07/2016 11:15:00
207.8114027,396.0997761,4.330709897,12/07/2016 11:30:00
201.9245637,393.3065649,4.330996799,12/07/2016 11:45:00
198.1410161,390.5133537,4.331283702,12/07/2016 12:00:00
203.8656271,387.8084787,4.331570604,12/07/2016 12:15:00
209.5902382,385.1036037,4.331857506,12/07/2016 12:30:00
215.3148493,382.3987287,4.332144409,12/07/2016 12:45:00
221.0394603,379.6938537,4.332431311,12/07/2016 13:00:00
226.7640714,380.1813398,4.332718214,12/07/2016 13:15:00
232.4886826,380.668826,4.333005116,12/07/2016 13:30:00
238.2132936,381.1563122,4.333292019,12/07/2016 13:45:00
243.9379046,381.6437984,4.333578921,12/07/2016 14:00:00
249.6625158,388.3436907,4.333865823,12/07/2016 14:15:00
255.3871268,395.043583,4.334152726,12/07/2016 14:30:00
255.5409332,401.7434753,4.334439628,12/07/2016 14:45:00
255.8165921,408.4433677,4.334726531,12/07/2016 15:00:00
255.2469316,416.3265968,4.335013433,12/07/2016 15:15:00
256.9721115,424.209826,4.335300336,12/07/2016 15:30:00
258.6972915,432.0930551,4.335587238,12/07/2016 15:45:00
260.4224714,439.9762842,4.33587414,12/07/2016 16:00:00
257.0210524,439.6167218,4.336161043,12/07/2016 16:15:00
261.3241922,439.2571594,4.336447945,12/07/2016 16:30:00
261.7680789,438.8975969,4.336734848,12/07/2016 16:45:00
261.8641107,438.5380345,4.33702175,12/07/2016 17:00:00
261.4228369,436.6588249,4.337308653,12/07/2016 17:15:00
261.0643178,434.7796154,4.337595555,12/07/2016 17:30:00
254.7107947,432.9004058,4.337882457,12/07/2016 17:45:00
258.0493411,431.0211962,4.33816936,12/07/2016 18:00:00
264.8881778,433.3858464,4.338456262,12/07/2016 18:15:00
260.6174091,435.7504965,4.338743165,12/07/2016 18:30:00
261.2565191,438.1151466,4.339030067,12/07/2016 18:45:00
260.8977975,440.4797968,4.33931697,12/07/2016 19:00:00
256.9960905,441.999098,4.339603872,12/07/2016 19:15:00
254.4328045,443.5183993,4.339890774,12/07/2016 19:30:00
